Solution,Time,Objective
0,371.0864198207855,172655.0
1,372.71662282943726,170550.0
2,378.0354597568512,169470.0
3,384.58044171333313,169230.0
4,385.5141348838806,154670.0
5,389.24287581443787,154125.0
6,390.13895177841187,150340.0
7,395.61853885650635,147090.0
8,396.1344256401062,133390.0
9,398.4378659725189,132905.0
10,402.57306694984436,124695.0
11,403.73785376548767,117115.0
12,407.0224597454071,114130.0
13,408.7465867996216,101595.0
14,411.5985777378082,92155.0
15,414.1713857650757,92005.0
16,415.1203467845917,88045.0
17,416.64078879356384,87835.0
18,418.88599276542664,85500.0
19,420.2260468006134,85485.0
20,420.74815487861633,85410.0
21,422.975466966629,82975.0
22,424.63171887397766,82860.0
23,427.67953276634216,76140.0
24,430.14418292045593,76110.0
25,431.68212890625,71545.0
26,433.47844982147217,71065.0
27,434.2357907295227,69325.0
28,436.3374807834625,69195.0
29,439.3665096759796,66395.0
30,441.1956777572632,66230.0
31,442.6204137802124,66050.0
32,444.51414489746094,63025.0
33,446.5378749370575,62800.0
34,447.8215186595917,62530.0
35,449.2175807952881,61095.0
36,453.81724786758423,60360.0
37,455.07373881340027,58975.0
38,457.6532368659973,58925.0
39,460.3726887702942,58865.0
40,461.33174562454224,58725.0
41,462.93776774406433,58620.0
42,463.9294557571411,58460.0
43,466.08905577659607,58420.0
44,469.01906085014343,58350.0
45,472.1125109195709,57600.0
46,475.40894079208374,57310.0
47,476.5526189804077,57295.0
48,478.18163084983826,57235.0
49,479.18345975875854,56930.0
50,480.7540748119354,56915.0
51,483.2763319015503,56280.0
52,484.3738088607788,56255.0
53,485.35723066329956,55870.0
54,486.81878876686096,53750.0
55,488.0911297798157,53720.0
56,489.7013409137726,53465.0
57,491.13271594047546,53445.0
58,492.7890338897705,52205.0
59,496.0472948551178,46085.0
60,496.8882977962494,45955.0
61,497.77898693084717,45925.0
62,500.7868437767029,45650.0
63,503.27783584594727,45620.0
64,505.1984078884125,45590.0
65,508.75010085105896,44465.0
66,509.4033930301666,44435.0
67,513.121114730835,43730.0
68,514.4468648433685,43680.0
69,516.1302168369293,43300.0
70,521.2018797397614,43225.0
71,522.2630689144135,43180.0
72,523.8169059753418,43150.0
73,525.3384728431702,43110.0
74,528.2428448200226,43030.0
75,529.3053896427155,42960.0
76,531.5253057479858,42925.0
77,532.5887076854706,42915.0
78,535.7826108932495,41030.0
79,537.8470528125763,40760.0
80,539.4604668617249,39440.0
81,541.3505837917328,35230.0
82,543.8082168102264,34885.0
83,545.8759059906006,34795.0
84,547.2731018066406,34765.0
85,548.8415758609772,34555.0
86,549.9596767425537,32675.0
87,553.7395997047424,32570.0
88,555.8690149784088,32480.0
89,557.5977747440338,30640.0
90,564.2446179389954,29185.0
91,566.12442278862,29175.0
92,567.2110776901245,29145.0
93,572.0971069335938,28765.0
94,576.4443888664246,28750.0
95,578.3711369037628,28740.0
96,580.3650639057159,28435.0
97,587.8282968997955,28245.0
98,592.5677077770233,28180.0
99,594.0463588237762,28135.0
100,600.0437576770782,28095.0
101,601.6325488090515,28035.0
102,607.3901388645172,27890.0
103,608.8206949234009,27745.0
104,614.5546128749847,27605.0
105,616.2916119098663,27590.0
106,619.5635960102081,27540.0
107,622.7722568511963,27510.0
108,626.504362821579,27440.0
109,628.908570766449,27420.0
110,634.0615427494049,27395.0
111,640.1260838508606,27365.0
112,642.5139517784119,27360.0
113,644.1409039497375,26880.0
114,646.7917528152466,26700.0
115,649.850998878479,26685.0
116,651.3311469554901,26065.0
117,652.6378629207611,12295.0
118,655.6059236526489,12220.0
119,658.5774509906769,12180.0
120,658.611184835434,11815.0
121,664.2588107585907,11805.0
122,668.2157437801361,11780.0
123,672.4343588352203,11770.0
124,675.9719009399414,11760.0
125,685.2623229026794,11720.0
126,686.9435098171234,11705.0
127,695.1984748840332,11675.0
128,705.2054116725922,11595.0
129,722.1154458522797,11585.0
130,728.8248629570007,11575.0
131,735.7496340274811,11565.0
132,744.641215801239,11475.0
133,758.0502729415894,11465.0
134,761.3336358070374,11445.0
135,765.6679048538208,11430.0
136,777.7154538631439,11390.0
137,802.2445228099823,11375.0
138,827.8714907169342,11285.0
139,832.1609189510345,11235.0
140,837.8948369026184,11225.0
141,841.6209447383881,11210.0
142,843.0695688724518,11100.0
