Solution,Time,Objective
0,365.1844811439514,167290.0
1,366.9091441631317,166980.0
2,378.3349392414093,160250.0
3,381.26802611351013,159260.0
4,384.23147225379944,157535.0
5,385.84351682662964,153425.0
6,388.0687291622162,150325.0
7,392.36184906959534,148475.0
8,394.64243507385254,147370.0
9,396.43715810775757,146140.0
10,397.2253649234772,140820.0
11,398.70879793167114,140805.0
12,400.10672521591187,139350.0
13,402.49317502975464,131185.0
14,404.6247432231903,126655.0
15,408.2740159034729,123175.0
16,411.1510081291199,122920.0
17,413.18865990638733,122585.0
18,414.47496700286865,117800.0
19,416.3457462787628,114650.0
20,419.25932812690735,113975.0
21,420.8147370815277,104915.0
22,422.3652322292328,96985.0
23,424.61350297927856,96340.0
24,426.06856298446655,91015.0
25,428.2672381401062,90820.0
26,431.979825258255,90040.0
27,433.8098440170288,87325.0
28,435.4401071071625,87275.0
29,436.66845202445984,87265.0
30,437.8038651943207,85805.0
31,440.01763105392456,80560.0
32,442.3588480949402,79840.0
33,443.80561113357544,77975.0
34,446.05393624305725,77825.0
35,448.7231569290161,77705.0
36,450.13900899887085,76310.0
37,453.0609800815582,76275.0
38,453.4056010246277,74560.0
39,456.0610430240631,74155.0
40,458.4489800930023,74015.0
41,458.6910488605499,64970.0
42,462.375079870224,63565.0
43,465.60790395736694,58045.0
44,468.75912594795227,55540.0
45,472.0817699432373,55450.0
46,473.3443388938904,54305.0
47,474.78790616989136,54275.0
48,475.75875306129456,53640.0
49,478.1144471168518,53620.0
50,479.1207540035248,53610.0
51,480.84000515937805,53540.0
52,481.68363308906555,52925.0
53,483.2368221282959,34470.0
54,485.66278409957886,33920.0
55,487.32161712646484,33385.0
56,490.65841007232666,33265.0
57,491.1485171318054,32695.0
58,495.077721118927,32395.0
59,498.9653251171112,19370.0
60,501.08708000183105,18990.0
61,501.9260630607605,18960.0
62,506.11984610557556,18820.0
63,507.9998941421509,18735.0
64,510.4628121852875,18595.0
65,512.594388961792,18485.0
66,519.001149892807,18470.0
67,520.6741051673889,18380.0
68,521.7139971256256,18300.0
69,524.4927501678467,18230.0
70,527.0738890171051,18170.0
71,528.2968828678131,17690.0
72,530.1798720359802,17680.0
73,533.7092931270599,17380.0
74,536.7809960842133,17200.0
75,539.3694388866425,17140.0
76,540.4669990539551,16960.0
77,544.4696431159973,16900.0
78,547.068244934082,14515.0
79,549.2866230010986,14500.0
80,549.4256398677826,14310.0
81,550.5165500640869,14290.0
82,554.5221722126007,14215.0
83,560.29807305336,14185.0
84,563.4166750907898,14140.0
85,565.7924470901489,13970.0
86,567.2583539485931,13865.0
87,575.0315272808075,13735.0
88,579.451473236084,12610.0
89,583.1532101631165,12480.0
90,585.661553144455,12465.0
91,586.8969142436981,12205.0
92,594.0520780086517,12165.0
93,600.8480849266052,12135.0
94,604.0943071842194,12125.0
95,607.8498952388763,12090.0
96,611.0659902095795,12015.0
97,617.0337820053101,11960.0
98,621.0657360553741,11920.0
99,630.8662440776825,11890.0
100,634.0058219432831,11880.0
101,636.7014720439911,11840.0
102,643.8404622077942,11750.0
103,646.2442831993103,11715.0
104,649.807531118393,11705.0
105,651.7837822437286,11700.0
106,656.4608500003815,11695.0
107,658.3787250518799,11685.0
108,659.9442548751831,11675.0
109,672.7005891799927,11645.0
110,678.3869071006775,11610.0
111,682.4862060546875,11600.0
112,691.7066471576691,11545.0
113,694.0490748882294,11515.0
114,702.5019431114197,11500.0
115,709.5464110374451,11460.0
116,710.5843360424042,11445.0
117,716.0514192581177,11405.0
118,722.5738711357117,11390.0
119,743.5904719829559,11380.0
120,764.1591112613678,11365.0
121,782.7617230415344,11345.0
122,788.7574419975281,11325.0
123,804.7351112365723,11315.0
124,813.0982551574707,11295.0
125,871.8846199512482,11260.0
126,888.6054570674896,11250.0
127,949.9427089691162,11240.0
128,963.7536990642548,11220.0
129,967.661966085434,11210.0
130,980.5108289718628,11190.0
131,1062.8041489124298,11160.0
132,1072.3717958927155,11150.0
