Solution,Time,Objective
0,157.66435885429382,83135.0
1,158.57101702690125,81740.0
2,165.21702790260315,80960.0
3,165.2903299331665,69625.0
4,167.86157298088074,66895.0
5,169.56593012809753,66265.0
6,171.62544584274292,65140.0
7,173.22296404838562,63760.0
8,175.0948350429535,63400.0
9,175.16411185264587,43290.0
10,176.98054575920105,42730.0
11,177.97995710372925,39415.0
12,178.7218840122223,38545.0
13,179.95244693756104,38125.0
14,181.311753988266,33115.0
15,183.28745198249817,32845.0
16,184.8559730052948,32365.0
17,185.84113597869873,30745.0
18,187.42134308815002,30715.0
19,190.68491101264954,27445.0
20,192.90121293067932,26875.0
21,193.63923478126526,26600.0
22,194.4225208759308,26570.0
23,194.90419697761536,26270.0
24,196.99796104431152,26060.0
25,197.04564213752747,22115.0
26,198.45492315292358,21815.0
27,199.61082291603088,20360.0
28,201.26068782806396,20000.0
29,203.5784239768982,19160.0
30,204.99100589752197,19040.0
31,205.72873497009277,18780.0
32,207.25042295455933,18605.0
33,207.4209349155426,17240.0
34,208.44327092170715,15245.0
35,210.46294689178467,15170.0
36,211.3881618976593,14615.0
37,213.69516801834106,14510.0
38,214.59477400779724,13760.0
39,216.7890329360962,13745.0
40,218.0487289428711,13550.0
41,218.2519509792328,13315.0
42,220.73520493507385,13195.0
43,221.99337100982666,12980.0
44,226.12382292747498,12900.0
45,227.9626660346985,12885.0
46,229.05509996414185,12750.0
47,230.10246300697327,12730.0
48,230.87323188781738,12690.0
49,231.54968881607056,12630.0
50,233.81103706359863,12600.0
51,234.54636406898499,12515.0
52,236.3697748184204,12500.0
53,236.4062328338623,12490.0
54,237.77289605140686,12400.0
55,239.77803874015808,12385.0
56,241.81183004379272,12355.0
57,244.52927589416504,12345.0
58,245.19598698616028,12245.0
59,247.79859685897827,12180.0
60,248.79835295677185,12035.0
61,251.53715896606445,11885.0
62,252.24686813354492,11070.0
63,255.80350184440613,10695.0
64,256.78609895706177,10680.0
65,258.0286648273468,10350.0
66,262.15136194229126,10040.0
67,265.8933620452881,9945.0
68,267.7672348022461,9915.0
69,270.88883996009827,9810.0
70,275.8924779891968,9780.0
71,282.3395538330078,9765.0
72,288.20501685142517,9725.0
73,292.8396499156952,9715.0
74,296.2556519508362,9685.0
75,301.04036688804626,9665.0
76,304.51866817474365,9635.0
77,312.1583580970764,9625.0
78,315.9589431285858,9565.0
79,318.92858600616455,9525.0
80,323.2096149921417,9485.0
81,337.3490288257599,9465.0
82,339.38039779663086,9450.0
83,343.9109539985657,9435.0
84,353.8139729499817,9425.0
85,368.43633699417114,9415.0
86,371.78111600875854,9385.0
87,386.3391571044922,9375.0
88,398.7421760559082,9365.0
89,440.2279369831085,9350.0
90,446.1980171203613,9345.0
91,449.68560910224915,9310.0
92,451.98988699913025,9300.0
93,454.2610468864441,9260.0
94,457.32349491119385,9230.0
95,460.89480090141296,9215.0
96,465.47380089759827,9205.0
97,467.58812403678894,9200.0
98,472.33254313468933,9170.0
99,487.4503879547119,9165.0
100,494.890398979187,9155.0
101,504.00972509384155,9140.0
102,506.66356897354126,9130.0
103,528.5200760364532,9090.0
104,539.2144029140472,9080.0
105,558.5062129497528,9060.0
106,564.8490750789642,9050.0
107,570.5258278846741,9040.0
108,580.5850069522858,9020.0
109,620.2756178379059,9010.0
110,622.0654029846191,8995.0
111,646.8049519062042,8985.0
112,653.8070721626282,8965.0
113,655.5534400939941,8955.0
114,658.6019468307495,8935.0
115,677.1066629886627,8910.0
116,683.9622631072998,8900.0
117,685.8460078239441,8870.0
118,694.0621869564056,8860.0
119,695.333123922348,8850.0
120,700.5669248104095,8810.0
121,708.6378319263458,8790.0
122,749.6721858978271,8785.0
123,759.7521018981934,8775.0
124,761.7704410552979,8745.0
125,765.6916937828064,8735.0
126,800.8060970306396,8705.0
127,826.0999398231506,8700.0
128,831.5821709632874,8690.0
129,834.0705959796906,8680.0
130,838.0514838695526,8660.0
131,846.5842278003693,8650.0
132,867.0939049720764,8630.0
133,924.8835108280182,8620.0
