Solution,Time,Objective
0,884.0420732498169,210735.0
1,886.3986580371857,198685.0
2,899.5440299510956,194275.0
3,907.8764958381653,185905.0
4,915.5093791484833,183310.0
5,923.5211160182953,182860.0
6,923.5494320392609,178875.0
7,926.967001914978,171430.0
8,930.690022945404,170950.0
9,932.843563079834,159015.0
10,935.115161895752,151330.0
11,936.7903070449829,144320.0
12,939.0571641921997,144190.0
13,939.7526841163635,144020.0
14,941.3002650737762,143860.0
15,941.8878269195557,134945.0
16,945.5356340408325,134435.0
17,947.5976631641388,128605.0
18,950.5342059135437,128395.0
19,954.1212570667267,126690.0
20,956.2236649990082,125205.0
21,958.6142761707306,121365.0
22,962.1607089042664,121065.0
23,963.827577829361,120765.0
24,964.9067850112915,118820.0
25,966.4558880329132,118485.0
26,969.812509059906,116775.0
27,975.7069330215454,116745.0
28,976.9640910625458,115055.0
29,979.8400890827179,100605.0
30,982.0621719360352,99155.0
31,983.3876450061798,99045.0
32,985.1248240470886,98955.0
33,987.0133562088013,90615.0
34,989.4303860664368,90420.0
35,989.8808190822601,90075.0
36,991.53746509552,89400.0
37,993.380205154419,85230.0
38,996.3105139732361,84710.0
39,996.9076941013336,75590.0
40,1000.8673560619354,69275.0
41,1002.7413971424103,66755.0
42,1004.1978991031647,63865.0
43,1006.1164739131927,63220.0
44,1008.614716053009,62980.0
45,1010.5532629489899,59590.0
46,1014.1107149124146,59530.0
47,1015.6573388576508,59520.0
48,1016.8260500431061,59290.0
49,1019.3584020137787,57765.0
50,1023.3552761077881,57555.0
51,1025.6473670005798,57540.0
52,1027.7787380218506,55170.0
53,1029.474888086319,54870.0
54,1035.1254448890686,54840.0
55,1038.2454731464386,54810.0
56,1039.8616268634796,54210.0
57,1045.13672208786,54160.0
58,1048.5109770298004,53905.0
59,1051.6230611801147,53835.0
60,1055.3859221935272,53445.0
61,1061.0443699359894,52670.0
62,1063.6813950538635,52655.0
63,1065.792964220047,52280.0
64,1073.7396099567413,51950.0
65,1075.5387709140778,50600.0
66,1078.8946430683136,50440.0
67,1088.0448520183563,50425.0
68,1090.6406071186066,50350.0
69,1096.2579772472382,50240.0
70,1100.7058110237122,49790.0
71,1112.3460099697113,49700.0
72,1114.1293189525604,49660.0
73,1115.985988855362,49380.0
74,1118.4420511722565,49300.0
75,1119.9930970668793,49290.0
76,1122.0635259151459,49240.0
77,1126.7672510147095,49050.0
78,1129.2768540382385,46635.0
79,1131.509840965271,46155.0
80,1134.9115478992462,46125.0
81,1136.624165058136,45670.0
82,1147.4046249389648,45435.0
83,1148.970358133316,45425.0
84,1149.7367560863495,45420.0
85,1151.644356250763,45210.0
86,1158.3067450523376,45120.0
87,1163.14324092865,45080.0
88,1173.0246810913086,36680.0
89,1175.164964914322,28725.0
90,1177.17791223526,28660.0
91,1179.4234549999237,28630.0
92,1182.670968055725,28590.0
93,1188.6238040924072,28505.0
94,1191.351811170578,28455.0
95,1193.2443671226501,28345.0
96,1195.7693541049957,28315.0
97,1199.6739609241486,28255.0
98,1205.2842860221863,28225.0
