Solution,Time,Objective
0,129.54740691184998,85375.0
1,130.3331000804901,81905.0
2,134.56978011131287,80315.0
3,134.932678937912,79625.0
4,138.59505200386047,79325.0
5,139.12213802337646,76070.0
6,140.86240005493164,75620.0
7,142.48108196258545,72055.0
8,143.75663304328918,59335.0
9,145.97135996818542,58585.0
10,146.12634706497192,55965.0
11,148.17041897773743,54065.0
12,149.5883469581604,53615.0
13,150.14736795425415,53450.0
14,150.6945869922638,51265.0
15,151.37323021888733,51220.0
16,153.07758402824402,51025.0
17,154.1660339832306,48425.0
18,155.79955410957336,48185.0
19,157.22939491271973,47740.0
20,157.7588291168213,46190.0
21,159.07016825675964,45925.0
22,159.538987159729,44965.0
23,160.47633910179138,44785.0
24,161.65882086753845,42380.0
25,163.47509622573853,42275.0
26,165.05022382736206,41985.0
27,165.87433004379272,41020.0
28,167.54983401298523,40660.0
29,168.2196810245514,40630.0
30,169.99235010147095,40060.0
31,171.555762052536,39085.0
32,173.62283492088318,38950.0
33,174.60104513168335,37750.0
34,176.62233924865723,37690.0
35,177.2195770740509,36470.0
36,178.79152417182922,36300.0
37,179.85858011245728,22655.0
38,181.93152689933777,22340.0
39,183.52781009674072,21195.0
40,185.64852094650269,21135.0
41,186.2762529850006,20765.0
42,188.17899084091187,20705.0
43,189.80499505996704,20420.0
44,191.55032992362976,20410.0
45,192.71253108978271,20230.0
46,197.70286393165588,20200.0
47,199.0576672554016,20140.0
48,200.60534715652466,14795.0
49,202.14463114738464,14765.0
50,202.99651908874512,14695.0
51,204.91273713111877,14665.0
52,209.06071400642395,14545.0
53,212.22703504562378,14480.0
54,213.96267819404602,14450.0
55,214.3851809501648,14365.0
56,217.19307017326355,14335.0
57,222.52746105194092,14315.0
58,224.99074697494507,14305.0
59,225.47642397880554,14200.0
60,227.72031211853027,13685.0
61,228.48304319381714,13655.0
62,229.17073893547058,13625.0
63,230.72606492042542,13520.0
64,233.63117599487305,13505.0
65,235.60622596740723,13445.0
66,236.5463261604309,13305.0
67,238.04686999320984,13275.0
68,240.64348697662354,13215.0
69,241.89745116233826,13150.0
70,244.7046091556549,13140.0
71,247.19244289398193,13120.0
72,248.09430408477783,13110.0
73,249.3937599658966,13100.0
74,250.45333099365234,12980.0
75,253.57456421852112,12940.0
76,256.8180150985718,12925.0
77,257.07138204574585,12840.0
78,257.8030459880829,11000.0
79,261.26553988456726,10920.0
80,265.09402084350586,10910.0
81,266.1099011898041,10905.0
82,270.33864307403564,10890.0
83,275.9369637966156,10870.0
84,279.3153910636902,10850.0
85,284.6186680793762,10820.0
86,289.2009449005127,10780.0
87,290.5872881412506,10760.0
88,291.5503351688385,10750.0
89,292.89185404777527,10745.0
90,293.4328420162201,10715.0
91,295.60915994644165,10710.0
92,298.3812720775604,10705.0
93,298.4677791595459,10690.0
94,302.59229493141174,10620.0
95,304.5200181007385,10495.0
96,305.3330330848694,10155.0
97,309.1523311138153,10115.0
98,310.9434790611267,10085.0
99,311.02853202819824,10025.0
100,312.77019023895264,9845.0
101,314.4364459514618,9835.0
102,315.93865609169006,9745.0
103,317.9704329967499,9645.0
104,318.69769310951233,9605.0
105,320.57259917259216,9585.0
106,323.5130879878998,9455.0
107,324.92491698265076,9435.0
108,327.3950650691986,9420.0
109,328.7265360355377,9410.0
110,334.8841018676758,9400.0
111,337.97355604171753,9325.0
112,340.8915479183197,9295.0
113,350.8182599544525,9275.0
114,352.02010917663574,9260.0
115,353.23537588119507,9240.0
116,357.4753270149231,9230.0
117,359.7742700576782,9205.0
118,365.9596199989319,9155.0
119,389.21845602989197,9145.0
120,401.4015030860901,9125.0
121,464.2580921649933,9115.0
122,472.49156403541565,9105.0
123,475.04152393341064,9095.0
124,482.6486711502075,9055.0
125,534.878781080246,9045.0
126,575.6014611721039,9025.0
127,583.1600542068481,9005.0
128,635.2737648487091,8995.0
129,660.8772249221802,8975.0
130,682.1122441291809,8965.0
131,879.3128550052643,8960.0
132,885.9668099880219,8950.0
133,889.1861572265625,8920.0
134,900.0480780601501,8900.0
135,912.9002990722656,8890.0
