Solution,Time,Objective
0,390.7976448535919,162945.0
1,392.240394115448,152395.0
2,401.1406559944153,148540.0
3,408.3935468196869,147540.0
4,409.7501118183136,142110.0
5,415.01463890075684,140610.0
6,418.7765350341797,140010.0
7,421.1702480316162,137300.0
8,424.63236594200134,136970.0
9,427.2673499584198,133850.0
10,430.0423729419708,129345.0
11,431.5636250972748,128520.0
12,434.898885011673,122245.0
13,437.8578870296478,122155.0
14,439.52139687538147,115840.0
15,442.44910287857056,114880.0
16,442.5955591201782,112905.0
17,446.68535590171814,110030.0
18,449.63311100006104,109820.0
19,449.7984449863434,105390.0
20,454.1282889842987,100205.0
21,456.9422380924225,99945.0
22,458.5786430835724,96985.0
23,460.091588973999,94870.0
24,461.3984742164612,94250.0
25,462.9140830039978,94190.0
26,463.8293659687042,92480.0
27,466.56921577453613,80095.0
28,469.8845899105072,73295.0
29,471.38041520118713,68715.0
30,474.81756711006165,66045.0
31,476.70939898490906,65895.0
32,478.7414801120758,65160.0
33,480.1872990131378,65115.0
34,482.7950370311737,64845.0
35,484.27277302742004,64170.0
36,493.91402196884155,63770.0
37,498.20375418663025,63650.0
38,500.62721705436707,63635.0
39,502.4563081264496,63550.0
40,504.6070239543915,63535.0
41,507.0604920387268,62935.0
42,508.58829498291016,57565.0
43,509.83087396621704,57010.0
44,512.3971800804138,56980.0
45,516.9702110290527,52405.0
46,517.9720289707184,49240.0
47,520.0424590110779,46840.0
48,522.0038669109344,45905.0
49,524.9108951091766,45275.0
50,526.5390820503235,45205.0
51,529.0749480724335,45115.0
52,529.1471450328827,44500.0
53,533.4521188735962,43990.0
54,537.7437379360199,43750.0
55,540.2436110973358,43730.0
56,542.2933270931244,43505.0
57,544.727625131607,43235.0
58,546.0192830562592,41945.0
59,548.7742810249329,41855.0
60,549.5435659885406,38815.0
61,553.120453119278,37830.0
62,554.467278957367,37700.0
63,557.1389780044556,37050.0
64,558.5377440452576,37020.0
65,562.6574749946594,36770.0
66,564.4874739646912,36740.0
67,567.029904127121,36590.0
68,569.0510659217834,36580.0
69,571.5724990367889,36480.0
70,572.6567142009735,36450.0
71,576.0648539066315,36410.0
72,578.2514519691467,36380.0
73,582.4516170024872,36320.0
74,587.8511579036713,36165.0
75,590.0862720012665,36150.0
76,593.8989629745483,36080.0
77,598.3379681110382,36045.0
78,599.3462829589844,36015.0
79,601.9954028129578,35945.0
80,603.1948680877686,35915.0
81,606.832484960556,35870.0
82,608.4704329967499,35700.0
83,609.6989591121674,35675.0
84,612.5015280246735,35560.0
85,614.9701359272003,18720.0
86,619.1381130218506,18690.0
87,622.4044268131256,18445.0
88,624.2263340950012,18430.0
89,625.943598985672,18075.0
90,632.7491500377655,17835.0
91,635.7190308570862,17715.0
92,638.0101799964905,17670.0
93,644.5309422016144,14730.0
94,646.5711200237274,14670.0
95,651.6052131652832,14625.0
96,654.6009120941162,14495.0
97,658.0189480781555,14455.0
98,658.9341368675232,14440.0
99,662.6511039733887,14405.0
100,664.576043844223,14395.0
101,666.6184029579163,14365.0
102,671.6410458087921,13090.0
103,673.8867540359497,13060.0
104,685.0613129138947,13040.0
105,687.2593829631805,12960.0
106,689.9085531234741,12930.0
107,693.1436629295349,12885.0
108,699.1339540481567,12875.0
109,705.6298289299011,12840.0
110,710.6660058498383,12770.0
111,714.548506975174,12690.0
112,718.981299161911,12655.0
113,721.0420949459076,12635.0
114,729.4552638530731,12610.0
115,731.5403249263763,12600.0
116,739.3844001293182,12585.0
117,742.6178321838379,12565.0
118,748.2338111400604,12535.0
119,751.6686811447144,12515.0
120,757.7895660400391,12495.0
121,777.2242059707642,12475.0
122,782.6550149917603,12455.0
123,786.2189509868622,12450.0
124,796.7960071563721,12445.0
125,801.6817178726196,12430.0
126,819.6933569908142,12400.0
127,826.8890910148621,12385.0
128,829.1121780872345,12380.0
129,840.2340152263641,12360.0
130,858.4944019317627,12345.0
131,861.1126689910889,12290.0
132,866.7768549919128,12280.0
133,872.7600300312042,12245.0
134,883.0859868526459,12235.0
135,887.010036945343,12205.0
136,897.8513770103455,12185.0
137,943.6052761077881,12175.0
138,965.5786700248718,12145.0
139,970.5719990730286,12105.0
140,985.6488840579987,12095.0
141,996.6704139709473,12085.0
142,997.9571108818054,12080.0
143,1007.6091349124908,12065.0
144,1042.1082379817963,12045.0
145,1047.1418688297272,11935.0
146,1061.3840589523315,11920.0
