Solution,Time,Objective
0,312.3947319984436,142430.0
1,313.5656659603119,140015.0
2,320.2837538719177,139275.0
3,325.58264803886414,138825.0
4,326.56189012527466,137990.0
5,330.2934880256653,135545.0
6,332.18805289268494,130990.0
7,334.0805208683014,130870.0
8,335.5168800354004,129455.0
9,335.6157569885254,126445.0
10,336.6876931190491,122780.0
11,338.1214258670807,122605.0
12,339.45597887039185,109930.0
13,341.4671440124512,108610.0
14,342.29622077941895,100195.0
15,344.0301921367645,99820.0
16,344.35028195381165,98430.0
17,345.81429290771484,93060.0
18,346.69590497016907,92250.0
19,348.46594309806824,92180.0
20,349.25334191322327,92160.0
21,351.3607130050659,91130.0
22,352.3730401992798,88490.0
23,355.84405183792114,87280.0
24,357.56723713874817,81655.0
25,358.4539520740509,80495.0
26,359.7766809463501,77690.0
27,361.33476305007935,77540.0
28,362.3273468017578,77400.0
29,364.1570448875427,75210.0
30,365.94025015830994,75180.0
31,367.6038990020752,73865.0
32,369.63494396209717,73835.0
33,369.71373319625854,73820.0
34,370.5282070636749,72960.0
35,372.4800088405609,72930.0
36,373.397020816803,71415.0
37,375.38620495796204,71065.0
38,381.88668394088745,69665.0
39,384.82604217529297,69030.0
40,386.4024739265442,68970.0
41,389.69578289985657,67980.0
42,391.9407958984375,67950.0
43,393.5194511413574,64925.0
44,395.3063328266144,64910.0
45,396.09522700309753,64895.0
46,397.8744649887085,64700.0
47,399.9082930088043,62125.0
48,403.88905119895935,62005.0
49,405.69172191619873,61000.0
50,409.2358980178833,60510.0
51,410.19737005233765,60120.0
52,412.41367387771606,60080.0
53,414.5762040615082,59090.0
54,416.9304518699646,59045.0
55,420.04775500297546,58225.0
56,423.34875893592834,58050.0
57,424.9243597984314,57820.0
58,428.8799090385437,57750.0
59,430.87970900535583,45290.0
60,432.64887499809265,44610.0
61,434.94955801963806,42185.0
62,438.43117785453796,42170.0
63,440.38383197784424,40385.0
64,441.4453251361847,40370.0
65,442.0040590763092,40325.0
66,443.4452049732208,39580.0
67,445.4837028980255,39560.0
68,446.3477849960327,39500.0
69,447.49594283103943,36355.0
70,449.12731099128723,36215.0
71,450.9221098423004,36110.0
72,453.21511697769165,35480.0
73,455.97216296195984,33245.0
74,458.70475697517395,33015.0
75,460.34450602531433,31395.0
76,463.91262698173523,16745.0
77,465.40177392959595,16620.0
78,466.5083329677582,16600.0
79,469.08948397636414,16480.0
80,470.1807310581207,16445.0
81,472.69724011421204,16430.0
82,480.70129108428955,16400.0
83,483.3545980453491,16345.0
84,485.0336449146271,16290.0
85,487.09747886657715,16275.0
86,489.2866280078888,16085.0
87,494.54989886283875,16050.0
88,498.03803277015686,16010.0
89,500.0010190010071,15990.0
90,502.9585289955139,15975.0
91,504.90890288352966,15965.0
92,506.157075881958,15925.0
93,507.5948269367218,15870.0
94,509.7163178920746,15855.0
95,511.782910823822,15765.0
96,513.742105960846,15755.0
97,516.0680940151215,15645.0
98,519.5988268852234,15635.0
99,521.9147808551788,15555.0
100,523.6038031578064,15405.0
101,524.984179019928,15285.0
102,530.5597550868988,15090.0
103,536.5151770114899,14670.0
104,547.4579498767853,14590.0
105,551.2833001613617,14455.0
106,553.1527819633484,14440.0
107,555.5154139995575,14365.0
108,564.8241710662842,14350.0
109,566.9267661571503,13380.0
110,569.2127730846405,13365.0
111,571.9764170646667,13275.0
112,578.9749391078949,13245.0
113,581.4974119663239,13215.0
114,583.429722070694,13195.0
115,586.8243360519409,13170.0
116,590.1435649394989,13140.0
117,591.2431180477142,13110.0
118,594.5218040943146,13065.0
119,599.1355230808258,12905.0
120,604.6346778869629,12885.0
121,606.3765938282013,12880.0
122,607.5729038715363,12870.0
123,611.2760691642761,12860.0
124,612.6414451599121,12830.0
125,616.7264370918274,12745.0
126,620.566447019577,12715.0
127,624.3151249885559,12695.0
128,628.8738899230957,12675.0
129,639.2759039402008,12595.0
130,647.2496271133423,12590.0
131,648.6903848648071,12540.0
132,658.215490102768,12510.0
133,665.9051630496979,12500.0
134,682.1458930969238,12450.0
135,684.8874680995941,12420.0
136,688.5032639503479,12410.0
137,691.3646190166473,12370.0
138,694.0883610248566,12355.0
139,699.3552129268646,12345.0
140,701.2102499008179,12280.0
141,706.8358221054077,12250.0
142,709.0626380443573,12245.0
143,721.4926640987396,12230.0
144,722.5247669219971,12225.0
145,733.2422459125519,12165.0
146,738.5773570537567,12145.0
147,762.7812578678131,12115.0
148,771.9342157840729,12095.0
149,775.1809849739075,12085.0
150,777.0401239395142,12070.0
151,785.3255858421326,12055.0
152,786.9926500320435,12045.0
153,789.4026479721069,12030.0
154,792.149482011795,11995.0
155,803.0922799110413,11980.0
156,817.089243888855,11970.0
157,832.5784559249878,11965.0
158,835.5205969810486,11795.0
159,861.8513760566711,11775.0
160,895.4329278469086,11765.0
161,927.7092809677124,11750.0
162,949.9509928226471,11740.0
163,980.712189912796,11720.0
164,1009.9544901847839,11700.0
165,1011.5379190444946,11475.0
166,1033.3302149772644,11455.0
167,1043.0158650875092,11435.0
