Solution,Time,Objective
0,175.2867090702057,83135.0
1,175.97574996948242,78975.0
2,179.38098788261414,66260.0
3,186.28544092178345,65425.0
4,190.05951380729675,64250.0
5,190.44033479690552,61200.0
6,191.8671679496765,61030.0
7,192.9830038547516,60610.0
8,193.493017911911,60380.0
9,194.6327669620514,56960.0
10,194.6738088130951,56900.0
11,195.4819929599762,52815.0
12,197.70666193962097,52375.0
13,198.31880712509155,51975.0
14,200.57007098197937,51210.0
15,203.44615983963013,50565.0
16,204.39281296730042,50550.0
17,206.16238594055176,50335.0
18,206.64856696128845,46675.0
19,209.46232914924622,45535.0
20,210.12403893470764,44010.0
21,210.63038396835327,41020.0
22,213.08629989624023,41005.0
23,213.86721110343933,40405.0
24,214.29861187934875,38930.0
25,216.27489304542542,38855.0
26,218.67993903160095,38585.0
27,220.1147918701172,37660.0
28,223.54840993881226,37490.0
29,224.5150010585785,37340.0
30,225.57333779335022,37235.0
31,226.5315899848938,36710.0
32,227.86896681785583,33805.0
33,229.9252109527588,33100.0
34,230.8097767829895,31120.0
35,233.0227119922638,30520.0
36,234.57232308387756,29290.0
37,239.93631196022034,28930.0
38,240.66204118728638,27910.0
39,241.9533088207245,27890.0
40,242.4262170791626,27820.0
41,243.54269909858704,27740.0
42,244.06401681900024,23500.0
43,245.32779693603516,23230.0
44,246.6444149017334,22480.0
45,246.6875560283661,21660.0
46,247.47554516792297,21630.0
47,248.2496838569641,21270.0
48,249.6162040233612,20400.0
49,251.58941221237183,20160.0
50,252.8231589794159,20060.0
51,254.3786859512329,19680.0
52,255.58279705047607,19035.0
53,260.0537669658661,19030.0
54,261.8234281539917,18970.0
55,265.17186999320984,18825.0
56,268.3912048339844,18755.0
57,268.5753309726715,18090.0
58,270.388710975647,18060.0
59,271.7552897930145,15995.0
60,273.38545513153076,15675.0
61,276.8226959705353,14805.0
62,279.75498700141907,14475.0
63,281.06393814086914,14115.0
64,282.6753158569336,14065.0
65,285.9007360935211,13885.0
66,287.98601388931274,13875.0
67,291.8030741214752,13785.0
68,294.454833984375,12000.0
69,295.9159679412842,11810.0
70,297.8348300457001,11750.0
71,298.8703408241272,11660.0
72,300.046404838562,11130.0
73,303.37523889541626,11075.0
74,306.88103199005127,11015.0
75,308.30441093444824,10845.0
76,310.48447012901306,10815.0
77,313.9827170372009,10785.0
78,315.3673038482666,10585.0
79,320.9395489692688,10465.0
80,325.4223999977112,10435.0
81,328.5134799480438,10405.0
82,330.7113800048828,10330.0
83,332.3976740837097,10320.0
84,337.370414018631,10270.0
85,339.1143491268158,10225.0
86,342.6973388195038,10165.0
87,345.8728840351105,10135.0
88,349.27203607559204,10085.0
89,350.32114005088806,10080.0
90,352.08902287483215,10030.0
91,353.63571405410767,9910.0
92,354.95832085609436,9835.0
93,356.77900290489197,9805.0
94,360.7124412059784,9740.0
95,363.6241080760956,9715.0
96,365.8759570121765,9655.0
97,366.5690748691559,9565.0
98,371.16235995292664,9525.0
99,375.3112449645996,9520.0
100,378.31501293182373,9465.0
101,380.28046202659607,9455.0
102,384.61033391952515,9445.0
103,386.56515884399414,9435.0
104,392.06865906715393,9415.0
105,397.9189808368683,9400.0
106,398.75982213020325,9395.0
107,403.20746302604675,9295.0
108,409.6754398345947,9275.0
109,419.5836191177368,9260.0
110,421.4856948852539,9210.0
111,425.488765001297,9190.0
112,435.3448510169983,9140.0
113,440.61272978782654,9125.0
114,459.673232793808,9095.0
115,468.0732660293579,9085.0
116,473.0956218242645,9075.0
117,479.8627960681915,9055.0
118,490.73115491867065,9035.0
119,491.96588587760925,9025.0
120,497.8526909351349,9005.0
121,535.6788129806519,8995.0
122,570.1310768127441,8945.0
123,583.1057479381561,8915.0
124,607.3998379707336,8900.0
125,610.4423220157623,8890.0
126,623.015398979187,8875.0
127,669.2624499797821,8845.0
128,671.4568388462067,8825.0
129,695.6623721122742,8815.0
130,723.7520048618317,8795.0
131,725.7431449890137,8775.0
132,745.4653809070587,8765.0
133,794.2307419776917,8755.0
134,809.3014059066772,8745.0
135,824.482095003128,8730.0
136,831.3742949962616,8720.0
137,836.2993459701538,8695.0
138,874.5397229194641,8685.0
139,898.0045418739319,8675.0
140,915.4211709499359,8665.0
141,927.6055071353912,8650.0
142,947.502534866333,8640.0
143,952.128504037857,8610.0
