Solution,Time,Objective
0,310.15440821647644,142430.0
1,311.40288400650024,140850.0
2,314.52536702156067,131370.0
3,322.2365560531616,131320.0
4,325.02989315986633,131290.0
5,327.72432708740234,130325.0
6,329.21918201446533,127415.0
7,331.2466621398926,127190.0
8,333.0436899662018,127010.0
9,333.27696990966797,122420.0
10,334.267343044281,119115.0
11,336.08451199531555,118770.0
12,337.5835030078888,107930.0
13,339.81107902526855,105905.0
14,340.42947006225586,104470.0
15,341.84972620010376,102950.0
16,343.8288879394531,81765.0
17,346.71911001205444,81390.0
18,348.2006371021271,78685.0
19,350.7646119594574,78655.0
20,352.0418040752411,77910.0
21,354.76548194885254,77740.0
22,357.0295341014862,77250.0
23,360.02704405784607,74040.0
24,361.0383720397949,73675.0
25,362.9020471572876,73490.0
26,367.04592990875244,70905.0
27,369.5907120704651,70875.0
28,369.6411418914795,70775.0
29,372.2913990020752,70535.0
30,373.81886315345764,69170.0
31,376.0648190975189,69050.0
32,378.0417380332947,67515.0
33,379.07254123687744,63220.0
34,381.57573223114014,62245.0
35,384.46301007270813,62190.0
36,386.5784549713135,62175.0
37,387.4930989742279,61580.0
38,390.2392690181732,61560.0
39,391.6036021709442,54800.0
40,393.53886818885803,54180.0
41,399.4693570137024,54105.0
42,402.5963981151581,54075.0
43,407.1161410808563,53775.0
44,409.30454897880554,53745.0
45,409.72725796699524,52660.0
46,412.60560607910156,52500.0
47,415.07733607292175,52455.0
48,419.2167022228241,52190.0
49,425.1089389324188,50215.0
50,427.52290296554565,50035.0
51,428.7226040363312,46580.0
52,430.00716519355774,45575.0
53,432.43688583374023,45500.0
54,433.21957302093506,44835.0
55,435.1724090576172,44820.0
56,437.70170998573303,43555.0
57,442.5936312675476,43075.0
58,446.5857481956482,43060.0
59,447.67490100860596,42430.0
60,449.4111840724945,42400.0
61,450.16357707977295,42360.0
62,453.65224599838257,41765.0
63,456.4922640323639,40610.0
64,458.192223072052,40195.0
65,461.65760922431946,40190.0
66,463.55918407440186,39875.0
67,467.32947182655334,39705.0
68,469.86130023002625,39655.0
69,475.95645093917847,39560.0
70,483.29600501060486,39465.0
71,485.68252301216125,39455.0
72,488.9593780040741,39395.0
73,491.9996500015259,39355.0
74,493.83639311790466,39335.0
75,504.3102400302887,39210.0
76,509.9442768096924,35385.0
77,512.8135499954224,35380.0
78,516.1217918395996,33215.0
79,518.2609488964081,33005.0
80,521.4204750061035,32695.0
81,524.4077169895172,32685.0
82,527.4119780063629,31815.0
83,535.7799770832062,31745.0
84,539.0263590812683,31525.0
85,551.4851310253143,31490.0
86,558.5065400600433,31405.0
87,564.6462380886078,31395.0
88,568.3825771808624,31295.0
89,573.4615390300751,31275.0
90,575.8675382137299,31175.0
91,578.7557501792908,31145.0
92,582.4384942054749,31125.0
93,585.3021070957184,31110.0
94,586.9612500667572,31090.0
95,588.3928780555725,31080.0
96,589.4927771091461,31070.0
97,593.2760670185089,26985.0
98,596.5052289962769,19670.0
99,600.7630708217621,16350.0
100,601.6008470058441,16340.0
101,605.263573884964,15715.0
102,608.3775808811188,15700.0
103,610.2579560279846,15115.0
104,614.0012969970703,14140.0
105,616.5258350372314,13855.0
106,621.702164888382,13295.0
107,628.6633780002594,13235.0
108,633.5207951068878,13205.0
109,637.6147828102112,13165.0
110,643.0207221508026,13155.0
111,646.454607963562,13140.0
112,654.5169041156769,13105.0
113,658.1528670787811,13095.0
114,659.5947370529175,12995.0
115,662.0554699897766,12955.0
116,673.7263321876526,12900.0
117,676.637109041214,12870.0
118,682.8593859672546,12840.0
119,692.5299198627472,12825.0
120,699.3409631252289,12765.0
121,703.3523271083832,12740.0
122,711.5458979606628,12730.0
123,714.1886370182037,12700.0
124,719.7271959781647,12670.0
125,722.7204940319061,12580.0
126,728.9883308410645,12575.0
127,740.2043590545654,12565.0
128,745.2753970623016,12545.0
129,746.8984811306,12525.0
130,749.4226338863373,12515.0
131,751.0126340389252,12470.0
132,753.8131840229034,12380.0
133,770.7373931407928,12350.0
134,774.3661201000214,12335.0
135,777.5710361003876,12275.0
136,780.7123329639435,12200.0
137,798.7008490562439,12185.0
138,803.8669369220734,12180.0
139,805.330775976181,12150.0
140,809.599555015564,12140.0
141,813.2777240276337,12125.0
142,814.9921219348907,12080.0
143,833.4970769882202,12075.0
144,843.0552890300751,12065.0
145,844.7876920700073,12055.0
146,888.7396960258484,12045.0
147,891.4916641712189,12035.0
148,914.5768339633942,12015.0
149,927.8637511730194,12010.0
150,933.7795639038086,11990.0
151,949.9906659126282,11970.0
152,964.5151369571686,11955.0
153,968.4432139396667,11945.0
154,969.8649911880493,11930.0
155,982.4521310329437,11915.0
156,987.1133279800415,11845.0
157,997.5639131069183,11835.0
158,1015.4787900447845,11825.0
159,1031.6992511749268,11775.0
160,1049.567481994629,11640.0
161,1055.0092589855194,11560.0
162,1058.5993239879608,11540.0
163,1060.3445410728455,11530.0
164,1061.7755019664764,11410.0
165,1066.1874148845673,11370.0
166,1069.5309660434723,11330.0
