Solution,Time,Objective
0,351.91036772727966,162945.0
1,353.40564489364624,144910.0
2,361.2361948490143,139265.0
3,366.54431200027466,129450.0
4,368.7362771034241,122415.0
5,372.3282799720764,121350.0
6,375.2918050289154,119210.0
7,377.5443558692932,112850.0
8,380.758749961853,112520.0
9,383.02076983451843,108255.0
10,384.1751940250397,106000.0
11,386.360543012619,105805.0
12,388.593199968338,104390.0
13,390.75532507896423,93590.0
14,394.5132210254669,91685.0
15,397.61737513542175,89200.0
16,398.3771119117737,89150.0
17,400.6259150505066,89060.0
18,401.29652214050293,88675.0
19,404.25846886634827,88225.0
20,405.26651978492737,87375.0
21,408.8571081161499,86240.0
22,411.97755098342896,82140.0
23,416.32403802871704,81990.0
24,417.92607498168945,77925.0
25,420.95956110954285,71565.0
26,422.98535418510437,69480.0
27,426.9896779060364,69305.0
28,427.9659559726715,66405.0
29,432.665974855423,58140.0
30,433.9123990535736,58075.0
31,434.9911367893219,57600.0
32,437.94199681282043,55630.0
33,440.5536699295044,55600.0
34,442.7958610057831,55450.0
35,442.87928891181946,52855.0
36,443.7496008872986,51855.0
37,446.7300691604614,51795.0
38,448.4804129600525,50905.0
39,451.24917697906494,50875.0
40,454.09353590011597,50540.0
41,455.0647020339966,50040.0
42,457.8852310180664,49685.0
43,460.5414528846741,47865.0
44,461.99307203292847,43440.0
45,465.3211579322815,43140.0
46,465.6773238182068,41725.0
47,466.55231499671936,40275.0
48,472.81706500053406,39735.0
49,474.3721270561218,38495.0
50,477.3776168823242,38330.0
51,478.4594419002533,38185.0
52,481.13377809524536,37780.0
53,483.68182587623596,37750.0
54,486.6580259799957,37005.0
55,489.5382170677185,36975.0
56,490.2713701725006,36825.0
57,491.82930278778076,36735.0
58,494.3097491264343,36615.0
59,495.1823251247406,36260.0
60,501.40252780914307,35855.0
61,502.33389496803284,35815.0
62,504.7844157218933,35025.0
63,505.6401438713074,35010.0
64,507.68829894065857,34660.0
65,508.6093740463257,34470.0
66,509.4748430252075,32320.0
67,512.1060349941254,32170.0
68,513.7320420742035,31780.0
69,515.5320038795471,30040.0
70,516.5731317996979,30000.0
71,520.0301399230957,29220.0
72,521.9523229598999,29205.0
73,524.9785628318787,28780.0
74,526.6002190113068,28710.0
75,527.6921029090881,28630.0
76,529.4557800292969,28365.0
77,534.8324329853058,28215.0
78,535.912437915802,28090.0
79,538.3175959587097,27970.0
80,541.4813640117645,27905.0
81,543.2472910881042,26990.0
82,545.0842778682709,26940.0
83,549.1524679660797,26815.0
84,550.9399230480194,26805.0
85,554.9207918643951,26395.0
86,556.1726098060608,26150.0
87,558.1776578426361,26090.0
88,559.7897729873657,25580.0
89,561.1603770256042,25540.0
90,564.0852377414703,25110.0
91,565.1286358833313,25090.0
92,568.1213729381561,25040.0
93,571.1504559516907,24980.0
94,573.2661609649658,24920.0
95,576.0588819980621,24915.0
96,578.1551871299744,24805.0
97,581.9268109798431,24650.0
98,583.8840379714966,24535.0
99,584.8856039047241,24450.0
100,588.0647079944611,24335.0
101,595.0333478450775,24305.0
102,597.3974549770355,24140.0
103,604.0945460796356,24120.0
104,606.4248199462891,24060.0
105,609.8549420833588,24035.0
106,613.3759939670563,24025.0
107,618.6502449512482,23975.0
108,621.1515619754791,23965.0
109,621.9610719680786,23920.0
110,625.1194257736206,23830.0
111,629.8073060512543,16525.0
112,638.6019780635834,16510.0
113,644.487842798233,16500.0
114,646.297739982605,16470.0
115,648.8167707920074,16455.0
116,650.535267829895,16440.0
117,650.9258949756622,16380.0
118,654.3285410404205,16335.0
119,655.3541038036346,13210.0
120,659.6040201187134,13180.0
121,666.6895189285278,13155.0
122,670.5067830085754,13145.0
123,673.1007990837097,13065.0
124,674.9592158794403,13035.0
125,676.2866039276123,12925.0
126,682.6372680664062,12910.0
127,684.5998878479004,12900.0
128,690.9614939689636,12890.0
129,696.2936799526215,12860.0
130,716.45263504982,12800.0
131,720.2474241256714,12780.0
132,721.699450969696,12750.0
133,728.2486839294434,12730.0
134,730.4848358631134,12720.0
135,737.481938123703,12700.0
136,742.705372095108,12650.0
137,744.2087068557739,12605.0
138,746.7540991306305,12535.0
139,756.8052818775177,12455.0
140,760.1879839897156,12415.0
141,765.3014450073242,12365.0
142,769.290198802948,12345.0
143,774.1375620365143,12325.0
144,780.789263010025,12315.0
145,783.3415110111237,12285.0
146,797.3576228618622,12265.0
147,806.6718428134918,12245.0
148,808.9611148834229,12225.0
149,812.4060769081116,12215.0
150,814.3076288700104,12195.0
151,816.3868079185486,12180.0
152,827.3993928432465,12170.0
153,833.7206659317017,12140.0
154,838.3941531181335,12120.0
155,846.0636789798737,12040.0
156,848.0558550357819,12030.0
157,866.2394940853119,12020.0
158,877.9943289756775,12010.0
159,893.4874799251556,11990.0
160,898.3364970684052,11970.0
161,917.0570340156555,11950.0
162,973.944953918457,11940.0
163,992.4451129436493,11930.0
164,996.4834380149841,11910.0
165,1010.5437278747559,11880.0
166,1012.8703038692474,11875.0
167,1024.9746720790863,11855.0
168,1026.4589929580688,11840.0
169,1032.9500858783722,11825.0
170,1040.7217669487,11810.0
171,1050.2899949550629,11800.0
172,1057.4954299926758,11780.0
173,1061.5096769332886,11770.0
174,1078.5607798099518,11720.0
175,1083.8218021392822,11715.0
