Solution,Time,Objective
0,347.166796207428,144080.0
1,348.57926416397095,137085.0
2,356.1026270389557,134910.0
3,360.29790711402893,130265.0
4,362.34297919273376,123850.0
5,367.5922939777374,122860.0
6,369.1672821044922,119905.0
7,371.70370602607727,119635.0
8,371.93446111679077,116615.0
9,375.4655728340149,107260.0
10,377.3383049964905,100830.0
11,379.3977711200714,100350.0
12,380.12458205223083,96630.0
13,382.57857489585876,96285.0
14,384.5010290145874,95775.0
15,385.6128480434418,89170.0
16,387.511323928833,89070.0
17,388.97282314300537,88940.0
18,390.4165241718292,88800.0
19,391.0287380218506,86625.0
20,393.49087595939636,85450.0
21,395.65380907058716,82320.0
22,396.19403195381165,81030.0
23,398.43292808532715,80985.0
24,400.2003972530365,69805.0
25,402.48209500312805,69565.0
26,402.7433171272278,69455.0
27,404.14926290512085,69355.0
28,405.2444760799408,65100.0
29,407.2715940475464,64910.0
30,409.74945998191833,61525.0
31,411.3455181121826,61435.0
32,412.62557005882263,49930.0
33,414.1714839935303,48355.0
34,416.07059693336487,48265.0
35,417.62198400497437,47930.0
36,420.03752088546753,46970.0
37,421.871376991272,46960.0
38,422.16546416282654,46940.0
39,423.1644868850708,46520.0
40,427.23429894447327,46435.0
41,430.7973620891571,45070.0
42,431.80524706840515,43935.0
43,434.60099601745605,43440.0
44,436.1465780735016,43410.0
45,437.7331259250641,40965.0
46,440.207022190094,40740.0
47,441.8573110103607,40605.0
48,443.94607305526733,40050.0
49,444.6691629886627,39990.0
50,447.5746839046478,35780.0
51,448.686359167099,35725.0
52,450.16765999794006,34520.0
53,452.274631023407,34505.0
54,453.29363203048706,33905.0
55,456.9500949382782,33845.0
56,458.4130790233612,33395.0
57,460.45395517349243,33365.0
58,462.04812717437744,33330.0
59,464.98407101631165,33020.0
60,466.7783639431,32780.0
61,469.15532398223877,32565.0
62,473.5046811103821,32330.0
63,480.32379698753357,32215.0
64,483.5544741153717,32185.0
65,489.24710512161255,32060.0
66,491.7839140892029,32000.0
67,494.9829330444336,31960.0
68,499.1344621181488,31920.0
69,503.1790430545807,31855.0
70,506.1856908798218,31830.0
71,513.1203179359436,31770.0
72,514.5791282653809,21250.0
73,517.288341999054,21190.0
74,523.587072134018,21155.0
75,528.1219570636749,21145.0
76,535.5697190761566,21070.0
77,542.708281993866,21045.0
78,549.1833741664886,21025.0
79,552.7871150970459,20995.0
80,559.9980449676514,20975.0
81,562.9328980445862,20930.0
82,570.938726902008,20810.0
83,576.1292560100555,20800.0
84,578.8322660923004,20790.0
85,581.2406120300293,20720.0
86,584.3166921138763,20675.0
87,585.568540096283,20635.0
88,592.7095050811768,20595.0
89,595.0659930706024,20565.0
90,598.4540302753448,20545.0
91,599.3575530052185,20455.0
92,601.0158870220184,20395.0
93,602.3398110866547,20365.0
94,603.9797608852386,20290.0
95,607.5998249053955,20270.0
96,610.9337730407715,20230.0
97,616.9962041378021,20200.0
98,619.0014102458954,20190.0
99,636.3902490139008,20180.0
100,640.2329330444336,20165.0
101,646.6098880767822,20145.0
102,655.9313521385193,20120.0
103,663.3565130233765,19100.0
104,666.6385180950165,19095.0
105,667.8604941368103,19065.0
106,672.5863869190216,19030.0
107,675.4484429359436,18690.0
108,681.3495481014252,18255.0
109,687.8746409416199,18165.0
110,691.6709840297699,18155.0
111,695.4617302417755,18060.0
112,699.8556480407715,17970.0
113,703.0420219898224,17910.0
114,704.451817035675,17890.0
115,706.7001390457153,17860.0
116,710.4946420192719,17830.0
117,713.3522660732269,17810.0
118,721.3427150249481,17800.0
119,727.4538068771362,17780.0
120,732.5531091690063,17765.0
121,734.5456540584564,15140.0
122,737.6697528362274,13940.0
123,742.3477530479431,12965.0
124,750.5469551086426,12795.0
125,753.7478790283203,12775.0
126,755.4080882072449,12705.0
127,757.1256589889526,12685.0
128,762.6286008358002,12665.0
129,770.0187568664551,12630.0
130,774.1078610420227,12615.0
131,779.1010630130768,12575.0
132,788.0288882255554,12535.0
133,821.3769271373749,12520.0
134,830.38933801651,12510.0
135,853.8244638442993,12490.0
136,859.9836361408234,12470.0
137,878.6859340667725,12460.0
138,889.0535979270935,12420.0
139,892.7824058532715,12405.0
140,899.1263890266418,12375.0
141,904.2264981269836,12365.0
142,905.793221950531,12345.0
143,912.4193758964539,12315.0
144,921.1322591304779,12285.0
145,944.0762169361115,12265.0
146,948.3267059326172,12255.0
147,957.1169610023499,12245.0
148,959.7440142631531,12235.0
149,964.799693107605,12225.0
150,975.144534111023,12215.0
151,979.485552072525,12195.0
152,985.6197431087494,12185.0
153,989.5615031719208,12165.0
154,1012.2058520317078,12145.0
155,1013.6681439876556,12130.0
156,1019.3819270133972,12110.0
157,1028.160208940506,12080.0
158,1031.6638221740723,12070.0
159,1062.554843902588,12060.0
160,1070.6127429008484,12055.0
161,1082.5009281635284,12045.0
