Solution,Time,Objective
0,308.0692789554596,162945.0
1,309.63908195495605,146765.0
2,317.5902330875397,143110.0
3,321.03242802619934,142375.0
4,321.57984614372253,130600.0
5,322.42318201065063,127620.0
6,325.2043170928955,127265.0
7,328.3947730064392,126755.0
8,330.16891527175903,111225.0
9,333.4958961009979,111210.0
10,334.12342286109924,101880.0
11,335.668710231781,100065.0
12,337.8043210506439,99400.0
13,338.59360814094543,95170.0
14,344.96202206611633,94950.0
15,349.0349130630493,92770.0
16,350.7685911655426,92665.0
17,352.7900221347809,92555.0
18,353.6025891304016,92545.0
19,355.21140813827515,92305.0
20,356.5289032459259,90930.0
21,359.58819699287415,90705.0
22,361.0786612033844,90165.0
23,362.62002205848694,90150.0
24,365.1000361442566,90030.0
25,366.41177010536194,87155.0
26,368.22906708717346,87125.0
27,369.551390171051,86945.0
28,370.3691749572754,86435.0
29,371.1217498779297,84965.0
30,373.5121672153473,84650.0
31,376.1598062515259,83820.0
32,377.313364982605,82660.0
33,380.98283791542053,82630.0
34,384.9029710292816,80670.0
35,386.51132011413574,80645.0
36,389.3011472225189,80585.0
37,390.28938913345337,78210.0
38,392.1068580150604,76015.0
39,395.28877210617065,73485.0
40,396.7670030593872,72945.0
41,399.57078289985657,71820.0
42,403.9959411621094,70805.0
43,405.73448610305786,69845.0
44,407.68814992904663,69785.0
45,408.64400005340576,64390.0
46,409.71394205093384,63570.0
47,412.1454792022705,63510.0
48,415.9874930381775,63065.0
49,418.49814796447754,63035.0
50,418.9511420726776,62955.0
51,420.5872151851654,62020.0
52,422.54776310920715,55315.0
53,425.0541980266571,53325.0
54,426.0867130756378,53230.0
55,429.29878401756287,52565.0
56,431.8328869342804,52475.0
57,433.51942801475525,52420.0
58,435.8501920700073,51555.0
59,438.062949180603,51495.0
60,439.73794293403625,51465.0
61,440.58738708496094,50820.0
62,442.918643951416,50715.0
63,443.61810302734375,50685.0
64,446.46617913246155,50505.0
65,449.56566286087036,50485.0
66,451.3722732067108,50115.0
67,457.550852060318,50020.0
68,459.74742698669434,49990.0
69,461.1738622188568,46730.0
70,462.25377106666565,46700.0
71,465.4139070510864,46680.0
72,477.97005105018616,43930.0
73,481.07864594459534,42430.0
74,482.91130685806274,42420.0
75,485.23572301864624,42215.0
76,488.9209361076355,42190.0
77,493.0812351703644,42015.0
78,498.3299901485443,41495.0
79,501.42972683906555,41440.0
80,503.8404998779297,41360.0
81,508.9385371208191,41275.0
82,512.7477810382843,41215.0
83,514.6579999923706,41200.0
84,515.4804310798645,41120.0
85,517.1433782577515,41100.0
86,522.7768969535828,41025.0
87,526.981427192688,40955.0
88,529.9774811267853,40950.0
89,531.7451722621918,40920.0
90,534.795645236969,40860.0
91,537.1996788978577,40830.0
92,543.0748341083527,40815.0
93,544.2308971881866,40805.0
94,546.3942492008209,40785.0
95,551.9373679161072,40645.0
96,553.3925611972809,40585.0
97,555.3954019546509,40540.0
98,557.0589559078217,40525.0
99,558.4850568771362,40505.0
100,560.0449452400208,40465.0
101,561.3432512283325,40435.0
102,562.6161761283875,40385.0
103,564.4286289215088,40375.0
104,568.5349359512329,40355.0
105,572.0167279243469,40345.0
106,573.853483915329,40330.0
107,585.4046702384949,40310.0
108,592.427444934845,40270.0
109,596.1831111907959,40255.0
110,599.6619861125946,40245.0
111,606.3610780239105,40225.0
112,614.1621239185333,40220.0
113,619.0955500602722,40190.0
114,621.0527112483978,40170.0
115,624.553878068924,40130.0
116,626.3755300045013,30605.0
117,628.4189329147339,30590.0
118,636.7992329597473,30560.0
119,669.5770192146301,30540.0
120,677.7217681407928,30495.0
121,685.3504180908203,30485.0
122,691.8659391403198,30475.0
123,694.926570892334,30465.0
124,696.7164762020111,30455.0
125,700.5099639892578,30435.0
126,715.9721021652222,30400.0
127,721.1659471988678,30365.0
128,730.7014570236206,30355.0
129,747.5508110523224,30315.0
130,751.5719311237335,30295.0
131,755.2544450759888,30255.0
132,765.3369240760803,30225.0
133,767.090329170227,30180.0
134,777.366800069809,30160.0
135,780.3779580593109,30140.0
136,794.1100850105286,30100.0
137,809.0488481521606,30055.0
138,812.1014912128448,30035.0
139,830.6911239624023,29975.0
140,831.9283471107483,29965.0
141,835.9334309101105,29950.0
142,850.0629422664642,29935.0
143,861.3039879798889,29910.0
144,889.8229360580444,29900.0
145,914.6418790817261,29890.0
146,951.1457300186157,29880.0
147,1025.658941268921,29860.0
148,1030.8981699943542,29850.0
149,1035.5383651256561,29835.0
150,1044.6148881912231,29785.0
151,1056.226231098175,29765.0
152,1071.2150492668152,29735.0
