Solution,Time,Objective
0,807.559229850769,210735.0
1,810.111643075943,201740.0
2,819.6712031364441,198800.0
3,831.9994308948517,192495.0
4,836.9712460041046,191520.0
5,841.1030561923981,191355.0
6,843.0826878547668,183390.0
7,846.6922280788422,182765.0
8,851.1623680591583,174585.0
9,857.2668070793152,173925.0
10,859.4113969802856,168045.0
11,861.1004920005798,163190.0
12,864.1057269573212,162770.0
13,865.8675479888916,159000.0
14,866.9391841888428,155350.0
15,870.3121559619904,153455.0
16,871.870197057724,150920.0
17,874.6725590229034,150710.0
18,876.8385920524597,146395.0
19,878.984433889389,146275.0
20,881.0210039615631,145885.0
21,881.9951729774475,141155.0
22,884.7772741317749,140900.0
23,885.6370580196381,139835.0
24,888.7222800254822,134900.0
25,892.8122811317444,134780.0
26,894.0404090881348,132860.0
27,896.1995279788971,132715.0
28,898.2132520675659,132655.0
29,900.2599809169769,129890.0
30,903.2745411396027,129770.0
31,907.2680418491364,129560.0
32,908.1768889427185,127685.0
33,911.3081500530243,127625.0
34,913.2483718395233,125070.0
35,916.8126678466797,124950.0
36,921.6777050495148,119080.0
37,924.1842250823975,118960.0
38,926.4629170894623,118540.0
39,928.0013089179993,115035.0
40,932.0320019721985,115030.0
41,933.8419859409332,114975.0
42,936.0611639022827,109830.0
43,939.6416881084442,109760.0
44,941.8559930324554,109530.0
45,944.2133870124817,106525.0
46,949.7559559345245,105055.0
47,953.1845459938049,102790.0
48,957.0359160900116,102535.0
49,958.7115478515625,100865.0
50,964.5804421901703,100775.0
51,967.8776948451996,94065.0
52,971.4420578479767,93765.0
53,973.4433178901672,89805.0
54,976.8211278915405,87525.0
55,978.3923079967499,87480.0
56,982.1310520172119,87390.0
57,983.0541188716888,82875.0
58,985.4518740177155,66060.0
59,989.1184430122375,66000.0
60,991.5042560100555,63365.0
61,995.2764940261841,63355.0
62,998.381040096283,63250.0
63,999.8875570297241,62040.0
64,1003.721978187561,61980.0
65,1009.2860321998596,61300.0
66,1015.3761899471283,59890.0
67,1019.9566729068756,59760.0
68,1023.5339891910553,58785.0
69,1028.9992718696594,58185.0
70,1032.5020339488983,57935.0
71,1038.5517489910126,57750.0
72,1040.7071480751038,57270.0
73,1042.3464720249176,57240.0
74,1043.8280608654022,56400.0
75,1047.6942429542542,56370.0
76,1054.0838899612427,55365.0
77,1057.1500809192657,55355.0
78,1058.8740520477295,55325.0
79,1062.2896840572357,54010.0
80,1070.43869805336,52935.0
81,1079.6502029895782,51935.0
82,1083.5448279380798,51845.0
83,1085.3890569210052,39885.0
84,1087.6275639533997,39210.0
85,1094.3972499370575,39205.0
86,1097.2152690887451,38830.0
87,1104.1633579730988,38385.0
88,1111.4391059875488,38145.0
89,1115.7733590602875,38065.0
90,1119.3973259925842,37215.0
91,1123.1476180553436,37185.0
92,1127.6192140579224,37125.0
93,1130.5109508037567,36450.0
94,1137.3797879219055,35900.0
95,1147.9645800590515,35585.0
96,1152.5728318691254,33230.0
97,1155.0549800395966,33065.0
98,1157.1642911434174,33055.0
99,1163.4818098545074,32880.0
100,1166.0245780944824,32860.0
101,1167.7689299583435,32115.0
102,1169.8837978839874,31965.0
103,1174.842532157898,31605.0
104,1177.1711061000824,31575.0
105,1181.0723152160645,31185.0
106,1183.7894940376282,31110.0
107,1191.2611570358276,30955.0
108,1202.2258820533752,30940.0
109,1207.3881130218506,30810.0
