Solution,Time,Objective
0,156.8248839378357,83135.0
1,157.68474197387695,81155.0
2,160.16435718536377,69415.0
3,165.7413351535797,69260.0
4,165.89494395256042,67125.0
5,170.0991668701172,66365.0
6,170.60235691070557,65585.0
7,171.35802507400513,56745.0
8,173.3360619544983,56155.0
9,174.2386989593506,51480.0
10,175.66547894477844,51260.0
11,177.000568151474,51035.0
12,181.07612586021423,50435.0
13,184.03018999099731,49880.0
14,186.56669807434082,48225.0
15,188.31269598007202,47895.0
16,190.10071396827698,47175.0
17,191.20846796035767,45395.0
18,193.08898091316223,45275.0
19,195.63524293899536,45155.0
20,196.53442406654358,44340.0
21,198.3579080104828,44325.0
22,200.59045505523682,43650.0
23,202.00408387184143,36180.0
24,203.4824299812317,35425.0
25,204.9667890071869,33520.0
26,207.1099500656128,28440.0
27,208.76245617866516,28140.0
28,209.49359798431396,28080.0
29,210.47380089759827,27470.0
30,210.91818189620972,25370.0
31,212.6513741016388,24830.0
32,215.09158492088318,24290.0
33,215.9737651348114,23400.0
34,217.46126794815063,23340.0
35,218.43001294136047,21390.0
36,219.78550815582275,20565.0
37,221.6736090183258,20515.0
38,222.14932203292847,20335.0
39,224.13022589683533,20125.0
40,224.68732380867004,19495.0
41,226.39060401916504,19465.0
42,228.18993091583252,18130.0
43,230.03847098350525,18065.0
44,230.85749101638794,17590.0
45,231.90213799476624,15635.0
46,233.45981693267822,15565.0
47,236.61963891983032,15310.0
48,238.6309449672699,14675.0
49,240.58165287971497,14495.0
50,241.1193778514862,14435.0
51,242.8474669456482,14405.0
52,245.34984016418457,14130.0
53,246.87464094161987,14100.0
54,248.84328699111938,14070.0
55,253.65908885002136,14030.0
56,255.37770700454712,12110.0
57,260.4697160720825,11905.0
58,262.4884788990021,11875.0
59,263.1244568824768,11720.0
60,265.9035589694977,11675.0
61,271.67022013664246,11605.0
62,278.72831296920776,11535.0
63,282.92965507507324,11520.0
64,284.04424715042114,11480.0
65,284.72943687438965,11465.0
66,287.3867461681366,11450.0
67,288.1776759624481,11410.0
68,298.43370389938354,11400.0
69,299.97429895401,11370.0
70,302.8336319923401,11360.0
71,307.0218040943146,11320.0
72,311.85203099250793,11300.0
73,314.2511019706726,11265.0
74,315.6522409915924,11255.0
75,316.5474669933319,11240.0
76,326.43494987487793,11230.0
77,332.6927318572998,11200.0
78,336.24242091178894,11170.0
79,337.4145770072937,11100.0
80,342.09463906288147,11085.0
81,345.571013212204,11065.0
82,350.4078760147095,11020.0
83,352.77221298217773,11000.0
84,354.1806619167328,10990.0
85,355.1887240409851,10970.0
86,357.1057379245758,10945.0
87,358.0214970111847,10915.0
88,361.72804498672485,10905.0
89,365.0022220611572,10885.0
90,379.0253360271454,10750.0
91,380.26851511001587,10705.0
92,381.95232582092285,10675.0
93,385.8380780220032,10660.0
94,390.86045479774475,10635.0
95,399.60080313682556,10625.0
96,400.3562738895416,10615.0
97,402.06777811050415,10605.0
98,405.3979980945587,10495.0
99,409.23228216171265,10485.0
100,409.87483501434326,9505.0
101,412.49871802330017,9445.0
102,421.53680992126465,9435.0
103,436.8066449165344,9405.0
104,437.58015489578247,9395.0
105,440.6231050491333,9365.0
106,447.5014588832855,9345.0
107,452.4840159416199,9335.0
108,458.2477581501007,9325.0
109,460.9200088977814,9305.0
110,462.9281029701233,9225.0
111,464.8673150539398,9165.0
112,477.8799800872803,9135.0
113,481.3510468006134,9055.0
114,486.9039161205292,9015.0
115,490.29343485832214,8985.0
116,512.9050948619843,8975.0
117,519.0426261425018,8970.0
118,547.4543790817261,8960.0
119,552.7500658035278,8940.0
120,554.2228109836578,8930.0
121,558.5728969573975,8915.0
122,565.5313851833344,8900.0
123,575.3434691429138,8880.0
124,599.5760869979858,8850.0
125,611.2110111713409,8840.0
126,640.0922839641571,8820.0
127,645.2768440246582,8810.0
128,655.4298419952393,8800.0
129,707.5678839683533,8785.0
130,714.1404700279236,8750.0
131,729.2345669269562,8720.0
132,741.1558909416199,8700.0
133,768.4109919071198,8690.0
134,792.0347368717194,8680.0
135,835.2624950408936,8670.0
136,839.3722500801086,8660.0
137,843.6213910579681,8640.0
