Solution,Time,Objective
0,363.5725769996643,167290.0
1,365.3325831890106,161255.0
2,371.67371702194214,160160.0
3,377.4860153198242,157940.0
4,382.50076627731323,156625.0
5,383.2515501976013,155140.0
6,386.0446171760559,154680.0
7,388.2807562351227,152100.0
8,388.72755193710327,148345.0
9,390.84747791290283,138510.0
10,393.8651659488678,126315.0
11,394.7610111236572,123045.0
12,397.31820607185364,122345.0
13,398.6884489059448,118550.0
14,400.55501317977905,118370.0
15,403.40496301651,118235.0
16,404.12711811065674,116690.0
17,405.2949261665344,116645.0
18,407.96066188812256,116090.0
19,408.9894940853119,114065.0
20,411.19394397735596,113880.0
21,413.600821018219,104630.0
22,415.4791920185089,104490.0
23,417.0912799835205,101550.0
24,419.0515089035034,97290.0
25,421.474406003952,96960.0
26,422.31174397468567,95535.0
27,424.53111600875854,95460.0
28,425.64130210876465,85985.0
29,426.70081400871277,84085.0
30,429.14769411087036,83965.0
31,430.96814823150635,82795.0
32,432.1397531032562,82485.0
33,434.6324830055237,81595.0
34,441.3873300552368,78980.0
35,443.3011939525604,78940.0
36,445.8978011608124,78760.0
37,446.80338501930237,77925.0
38,448.0735971927643,77655.0
39,450.5210590362549,77650.0
40,452.3222188949585,77085.0
41,454.50521516799927,70590.0
42,457.40576100349426,69995.0
43,459.87817001342773,69925.0
44,461.4341061115265,69400.0
45,463.20413422584534,68450.0
46,465.70057010650635,68420.0
47,468.26661801338196,68330.0
48,468.67034220695496,66665.0
49,470.25111413002014,65675.0
50,472.29765224456787,63200.0
51,475.4672510623932,63140.0
52,476.63254022598267,61945.0
53,478.5542941093445,44965.0
54,482.0455729961395,43500.0
55,482.9499890804291,43360.0
56,483.9866840839386,42525.0
57,485.82711911201477,42305.0
58,487.82519698143005,41790.0
59,491.12061309814453,31945.0
60,492.1873781681061,31220.0
61,493.0472722053528,30950.0
62,494.76311016082764,30760.0
63,496.8892631530762,26855.0
64,498.4000220298767,26740.0
65,499.94625091552734,25175.0
66,500.8620181083679,23925.0
67,503.04813408851624,21525.0
68,507.92843103408813,20390.0
69,509.3578929901123,20200.0
70,512.175332069397,19445.0
71,514.8084540367126,19435.0
72,515.1982870101929,19395.0
73,516.4921820163727,18865.0
74,518.4531292915344,18825.0
75,520.9149448871613,18460.0
76,523.685035943985,17925.0
77,525.6904881000519,17900.0
78,527.4539511203766,17895.0
79,527.5502610206604,17330.0
80,530.6273992061615,17300.0
81,531.2010972499847,16780.0
82,532.8474810123444,14455.0
83,535.274158000946,14260.0
84,536.9931361675262,14200.0
85,540.3556962013245,14050.0
86,545.0005009174347,14005.0
87,547.0284032821655,13955.0
88,548.2707600593567,13865.0
89,550.3691430091858,13815.0
90,552.4334990978241,13800.0
91,555.8592422008514,13735.0
92,558.4147341251373,13725.0
93,560.8294739723206,13600.0
94,562.0752880573273,13580.0
95,564.8443329334259,13550.0
96,566.0753321647644,13510.0
97,569.1228981018066,13465.0
98,574.1432082653046,13425.0
99,577.8578810691833,13385.0
100,581.1539790630341,13315.0
101,586.7344522476196,13300.0
102,590.9717490673065,13090.0
103,596.9277632236481,13075.0
104,602.4426250457764,13005.0
105,604.9033660888672,12975.0
106,605.855592250824,12965.0
107,607.7262172698975,12925.0
108,613.6251981258392,12885.0
109,615.730005979538,12875.0
110,619.8888411521912,12855.0
111,630.767128944397,12825.0
112,632.0870282649994,12765.0
113,638.6716160774231,12755.0
114,640.3308711051941,12685.0
115,645.5440182685852,12665.0
116,647.4759562015533,12645.0
117,650.3818612098694,12625.0
118,654.9925999641418,12620.0
119,659.9908170700073,12600.0
120,661.556489944458,12585.0
121,664.4203231334686,12515.0
122,667.7895021438599,12465.0
123,669.9369790554047,12400.0
124,679.6613600254059,12390.0
125,681.5900111198425,12345.0
126,686.5242989063263,12335.0
127,690.6533670425415,12305.0
128,694.3375358581543,12285.0
129,699.8607561588287,12275.0
130,702.2731702327728,12255.0
131,705.4219770431519,12245.0
132,707.3684251308441,12200.0
133,710.5636630058289,12170.0
134,715.0118551254272,12150.0
135,730.6770160198212,12115.0
136,743.9150502681732,12100.0
137,751.6268153190613,12090.0
138,755.1483960151672,12075.0
139,756.553316116333,12065.0
140,762.4653899669647,12010.0
141,770.0871121883392,11945.0
142,777.8517580032349,11925.0
143,779.7157599925995,11910.0
144,788.9350728988647,11905.0
145,794.873517036438,11890.0
146,803.2063519954681,11875.0
147,811.0246851444244,11860.0
148,820.4225709438324,11840.0
149,830.8242809772491,11810.0
150,839.7992951869965,11805.0
151,845.1834878921509,11785.0
152,852.7534041404724,11770.0
153,874.9347310066223,11750.0
154,885.5566701889038,11740.0
155,1030.8846571445465,11730.0
156,1056.385451078415,11705.0
157,1060.7769770622253,11645.0
158,1066.3778059482574,11630.0
159,1081.9058401584625,11610.0
160,1084.004618883133,11595.0
161,1086.3799331188202,11585.0
