Solution,Time,Objective
0,367.53462195396423,167290.0
1,369.336266040802,163185.0
2,373.90363001823425,162405.0
3,379.8962469100952,161485.0
4,380.6856369972229,158175.0
5,384.96103501319885,157220.0
6,389.1431999206543,153630.0
7,399.0448739528656,153225.0
8,400.4370548725128,148130.0
9,403.8925549983978,147845.0
10,404.3464241027832,140240.0
11,405.3990230560303,137710.0
12,407.4867250919342,137680.0
13,411.6534810066223,135880.0
14,412.7378668785095,125960.0
15,414.1736409664154,125300.0
16,416.00983595848083,124415.0
17,417.7614629268646,115420.0
18,419.76842498779297,115160.0
19,421.5538079738617,114560.0
20,422.78267002105713,114115.0
21,423.04466819763184,109635.0
22,424.22521114349365,88305.0
23,426.1863670349121,87575.0
24,426.99614000320435,84935.0
25,429.3346309661865,81825.0
26,432.34072399139404,79695.0
27,434.66381001472473,79160.0
28,434.9112858772278,70845.0
29,438.29721999168396,70140.0
30,439.96140599250793,70120.0
31,442.7181570529938,70030.0
32,444.26839804649353,68970.0
33,446.50617599487305,68815.0
34,448.8163151741028,68620.0
35,449.5030918121338,68115.0
36,452.43174600601196,67055.0
37,454.20029401779175,64985.0
38,456.60293197631836,64925.0
39,457.65411496162415,64475.0
40,459.2541251182556,64075.0
41,461.39709401130676,62325.0
42,463.94316005706787,62075.0
43,466.7044138908386,55745.0
44,469.0535840988159,53795.0
45,471.81500005722046,53790.0
46,473.6063349246979,51835.0
47,474.5436511039734,51455.0
48,480.6064929962158,50715.0
49,482.458536863327,50540.0
50,483.47446393966675,50390.0
51,485.2881500720978,50140.0
52,488.5691559314728,49915.0
53,489.58368611335754,49835.0
54,492.61001896858215,49695.0
55,493.98576617240906,38115.0
56,494.9452359676361,37970.0
57,497.29937195777893,37880.0
58,499.1553599834442,37835.0
59,501.4033830165863,37825.0
60,502.381630897522,37765.0
61,505.9750189781189,35990.0
62,507.251088142395,35865.0
63,509.1223328113556,35830.0
64,513.2131419181824,35550.0
65,515.7798829078674,35480.0
66,519.0417699813843,34460.0
67,522.3604960441589,32230.0
68,524.9152870178223,31570.0
69,526.1620490550995,31365.0
70,530.2405397891998,30800.0
71,532.0076220035553,30635.0
72,533.7946281433105,30605.0
73,537.4166920185089,30455.0
74,540.6705479621887,30405.0
75,550.1548221111298,29270.0
76,551.822585105896,25255.0
77,555.2189218997955,25235.0
78,555.36913895607,23705.0
79,557.2676348686218,23645.0
80,558.9215521812439,22885.0
81,560.880982875824,22840.0
82,562.4239311218262,22175.0
83,563.7006788253784,21795.0
84,565.7935998439789,21785.0
85,569.8510389328003,21515.0
86,572.6296000480652,21455.0
87,573.0211539268494,18775.0
88,577.6577169895172,17770.0
89,579.1946730613708,17725.0
90,579.8885049819946,17620.0
91,581.8473498821259,17165.0
92,585.842798948288,16655.0
93,587.1152801513672,16645.0
94,589.4822309017181,16565.0
95,594.0734629631042,16455.0
96,595.7643530368805,16370.0
97,597.8064591884613,16070.0
98,599.4417939186096,16025.0
99,600.6461639404297,15900.0
100,602.8200838565826,15885.0
101,604.8755359649658,15710.0
102,606.6203100681305,15680.0
103,607.9811859130859,15530.0
104,610.2313928604126,15500.0
105,612.197103023529,14755.0
106,613.9440360069275,14710.0
107,617.1579520702362,14120.0
108,619.557412147522,14105.0
109,622.8294110298157,13665.0
110,626.2146458625793,13365.0
111,629.9284579753876,13270.0
112,634.3273239135742,13245.0
113,637.249832868576,13230.0
114,644.3680160045624,13105.0
115,646.1936638355255,13080.0
116,648.3422908782959,12995.0
117,652.6059498786926,12970.0
118,656.3397629261017,12780.0
119,658.1367521286011,12720.0
120,665.0884368419647,12660.0
121,669.1311058998108,12650.0
122,671.4759800434113,12625.0
123,676.1557350158691,12545.0
124,678.1308038234711,12520.0
125,679.4095919132233,12410.0
126,684.3106627464294,12400.0
127,692.4106659889221,12390.0
128,696.3811419010162,12380.0
129,699.3461139202118,12350.0
130,702.9108519554138,12290.0
131,708.2372999191284,12230.0
132,711.3964810371399,12170.0
133,713.2431139945984,12165.0
134,715.5990431308746,12105.0
135,718.4177558422089,11730.0
136,719.7250008583069,11720.0
137,723.0943219661713,11690.0
138,725.2360491752625,11675.0
139,728.024652004242,11615.0
140,730.2415819168091,11605.0
141,737.5389728546143,11585.0
142,743.0498039722443,11565.0
143,744.9436800479889,11535.0
144,747.42604804039,11485.0
145,755.5212769508362,11470.0
146,766.6931419372559,11450.0
147,774.7463700771332,11440.0
148,777.8769330978394,11425.0
149,784.0183641910553,11415.0
150,791.3570621013641,11395.0
151,806.3855879306793,11365.0
152,810.4421939849854,11275.0
153,817.7036669254303,11235.0
154,822.368173122406,11225.0
155,837.1023170948029,11195.0
156,842.9648430347443,11175.0
157,856.849503993988,11165.0
158,859.3689961433411,11155.0
159,864.2584681510925,11145.0
160,867.2885739803314,11135.0
161,877.1161708831787,11125.0
162,881.2861750125885,11090.0
163,913.6345789432526,11075.0
164,915.5314400196075,11070.0
165,929.4574890136719,11055.0
166,956.3143501281738,11045.0
167,1001.9185209274292,11025.0
168,1031.2201840877533,11005.0
169,1063.209687948227,10995.0
170,1075.447893857956,10985.0
171,1082.9372091293335,10965.0
