Solution,Time,Objective
0,339.71229910850525,144080.0
1,340.88569927215576,135540.0
2,348.6629011631012,133335.0
3,355.19001507759094,128390.0
4,360.511146068573,127250.0
5,361.965213060379,109465.0
6,364.3377151489258,108085.0
7,366.52774024009705,107185.0
8,367.49770498275757,101540.0
9,368.85808205604553,100895.0
10,370.5854060649872,100760.0
11,371.2262673377991,98775.0
12,374.0991921424866,98685.0
13,377.7135512828827,96580.0
14,379.7703502178192,96430.0
15,381.98229217529297,96280.0
16,383.89666724205017,96160.0
17,385.2438290119171,95095.0
18,387.14587116241455,95035.0
19,389.4881160259247,94975.0
20,391.4588112831116,91775.0
21,393.3639540672302,91715.0
22,395.3550741672516,91565.0
23,397.8228940963745,78150.0
24,399.64412903785706,77985.0
25,401.04190325737,77115.0
26,403.230886220932,71350.0
27,405.3476233482361,71110.0
28,407.11042308807373,68690.0
29,409.05098819732666,65545.0
30,411.78065729141235,65515.0
31,413.5401391983032,65365.0
32,414.42009019851685,63705.0
33,418.123202085495,63640.0
34,419.175439119339,63490.0
35,420.9684679508209,62170.0
36,422.97254514694214,62110.0
37,424.01180505752563,57730.0
38,426.5080850124359,57190.0
39,429.4210822582245,57040.0
40,432.3211421966553,56940.0
41,436.0202980041504,56880.0
42,438.77259707450867,56760.0
43,445.1920382976532,56530.0
44,446.8113040924072,56500.0
45,448.27033710479736,56400.0
46,450.0238301753998,56380.0
47,451.809809923172,56355.0
48,453.7612762451172,56340.0
49,457.5553741455078,56295.0
50,460.2988963127136,56205.0
51,461.7743501663208,56165.0
52,462.7941620349884,56125.0
53,467.3501591682434,55995.0
54,471.53175616264343,55805.0
55,474.43494606018066,55705.0
56,479.81150913238525,55690.0
57,481.59283995628357,44015.0
58,482.547297000885,43895.0
59,484.3307831287384,43885.0
60,488.01954317092896,43850.0
61,491.22107124328613,43835.0
62,492.8130130767822,40855.0
63,494.0475709438324,40680.0
64,495.3286302089691,39920.0
65,498.44120025634766,39875.0
66,500.37731313705444,39815.0
67,502.8518352508545,39275.0
68,510.06536293029785,38695.0
69,514.4659161567688,38110.0
70,518.8024189472198,37860.0
71,525.6294972896576,37820.0
72,529.1396532058716,37495.0
73,532.5381171703339,37450.0
74,535.7588312625885,37345.0
75,539.7878751754761,37255.0
76,541.3347783088684,37185.0
77,544.2496631145477,37160.0
78,545.9065690040588,36920.0
79,548.6032400131226,36860.0
80,552.3777160644531,29390.0
81,556.2480692863464,29345.0
82,557.5163912773132,29335.0
83,558.5341210365295,29260.0
84,560.7204632759094,29240.0
85,562.4876492023468,29090.0
86,565.1430261135101,15800.0
87,567.9388930797577,15590.0
88,569.5788691043854,15090.0
89,572.3421061038971,15015.0
90,575.7147791385651,14930.0
91,579.285539150238,14870.0
92,585.2179582118988,14840.0
93,587.2118682861328,14830.0
94,594.0350961685181,14765.0
95,597.6775650978088,14735.0
96,601.6886701583862,14680.0
97,605.0527429580688,14620.0
98,608.2319390773773,14525.0
99,611.3651442527771,14480.0
100,620.2090511322021,14475.0
101,623.6840813159943,14395.0
102,626.7497520446777,14370.0
103,630.1363861560822,14355.0
104,637.700795173645,14255.0
105,645.7069833278656,14225.0
106,651.2522733211517,14220.0
107,659.8872621059418,14085.0
108,663.8068401813507,14065.0
109,665.6261949539185,14035.0
110,681.5918810367584,14025.0
111,693.2182772159576,13990.0
112,696.8465180397034,13905.0
113,700.5492560863495,13885.0
114,704.613706111908,13850.0
115,708.2234780788422,13840.0
116,727.5073280334473,13825.0
117,734.9346981048584,13795.0
118,738.8200581073761,13785.0
119,740.8276951313019,13755.0
120,742.5848431587219,13725.0
121,744.4040672779083,13690.0
122,746.6921889781952,13660.0
123,753.6983449459076,13650.0
124,757.2287440299988,13575.0
125,759.0597801208496,13565.0
126,761.8800041675568,13555.0
127,765.4882621765137,13495.0
128,773.7047371864319,13480.0
129,780.0228841304779,13470.0
130,783.9038872718811,13440.0
131,786.7928500175476,13430.0
132,790.5766642093658,13420.0
133,793.7626061439514,13370.0
134,812.0231511592865,13360.0
135,820.2029082775116,13330.0
136,824.6809341907501,13300.0
137,835.4484391212463,13240.0
138,843.1440992355347,13225.0
139,859.5960812568665,12250.0
140,867.3297190666199,12235.0
141,869.0569732189178,12225.0
142,871.475120306015,12180.0
143,876.4640791416168,12165.0
144,877.988251209259,12150.0
145,882.8946130275726,12120.0
146,890.1247382164001,12100.0
147,894.0171101093292,12090.0
148,896.0757441520691,12075.0
149,905.8281469345093,12065.0
150,909.1379499435425,12060.0
151,916.4150142669678,12050.0
152,928.7142522335052,12030.0
153,940.797308921814,12010.0
154,963.2590730190277,12000.0
155,975.235258102417,11990.0
156,982.6976850032806,11975.0
157,988.5396752357483,11960.0
158,1004.8382861614227,11945.0
159,1018.4335041046143,11925.0
160,1022.5996050834656,11905.0
161,1033.9171841144562,11890.0
162,1035.7580721378326,11860.0
163,1069.801831960678,11840.0
